Id,Water_.g.,Energ_Kcal,Protein_.g.,Lipid_Tot_.g.,Ash_.g.,Carbohydrt_.g.,Fiber_TD_.g.,Sugar_Tot_.g.,Calcium_.mg.,Iron_.mg.,Magnesium_.mg.,Phosphorus_.mg.,Potassium_.mg.,Sodium_.mg.,Zinc_.mg.,Copper_.mg.,Manganese_.mg.,Selenium_.µg.,Vit_C_.mg.,Thiamin_.mg.,Riboflavin_.mg.,Niacin_.mg.,Panto_Acid_.mg.,Vit_B6_.mg.,Folate_Tot_.µg.,Folic_Acid_.µg.,Food_Folate_.µg.,Folate_DFE_.µg.,Choline_Tot_.mg.,Vit_B12_.µg.,Vit_A_IU,Vit_A_RAE,Retinol_.µg.,Alpha_Carot_.µg.,Beta_Carot_.µg.,Beta_Crypt_.µg.,Lycopene_.µg.,Lut.Zea_.µg.,Vit_E_.mg.,Vit_D_µg,Vit_D_IU,Vit_K_.µg.,FA_Sat_.g.,FA_Mono_.g.,FA_Poly_.g.,Cholestrl_.mg.
4795,58.66,231,27.12,13.64,1.05,0,0,0,11,2.36,24,173,295,69,6.14,0.085,0.085,27.7,0,0.095,0.329,5.561,0.685,0.544,7,0,7,7,55.5,2.26,6,2,2,0,0,0,0,0,0.1,0.1,4,1.6,5.258,6.085,0.619,80
4796,60.3,219,27.03,12.29,1.11,0,0,0,11,2.35,24,170,295,70,6.2,0.083,0.083,26.5,0,0.08,0.33,5.685,0.69,0.584,7,0,7,7,55.4,2.31,7,2,2,0,0,0,0,0,0.0700000000000001,0.1,4,1.6,4.736,5.281,0.562,77
4797,62.56,192,28.98,8.48,1.05,0,0,0,6,2.34,26,181,318,59,7.05,0.096,0.096,39.5,0,0.08,0.305,6.18,0.6,0.623,7,0,7,7,56.3,2.25,7,2,2,0,0,0,0,0,0.0700000000000001,0.1,3,1.6,3.534,4.015,0.539,77
4798,69.24,166,21.22,9.04,0.97,0,0,0,9,1.96,21,152,275,64,4.89,0.073,0.073,21.1,0,0.1,0.269,5.08,0.54,0.488,3,0,3,2.99999999999999,50.5,1.94,7,2,2,0,0,0,0,0,0.15,0.1,4,1.5,3.544,4.13,0.436,64
4799,68.58,173,20.93,9.97,0.95,0,0,0,9,1.95,22,156,270,65,4.77,0.073,0.073,21.5,0,0.1,0.278,4.907,0.52,0.467,3,0,3,2.99999999999999,51.5,1.93,7,2,2,0,0,0,0,0,0.16,0.1,4,1.5,3.88,4.531,0.464,65
4800,59.69,221,27.4,12.43,1.09,0,0,0,22,2.62,25,184,279,67,6,0.081,0.081,28.2,0,0.105,0.334,5.683,0.625,0.547,7,0,7,7,57.1,2.22,6,2,2,0,0,0,0,0,0.0800000000000001,0.1,4,1.6,4.794,5.628,0.594,80
4801,60.51,210,27.96,10.91,1.15,0,0,0,22,2.63,25,185,284,67,6.01,0.078,0.078,28,0,0.11,0.33,5.695,0.61,0.573,7,0,7,7,56.6,2.23,7,2,2,0,0,0,0,0,0.0600000000000001,0.1,3,1.6,4.639,5.327,0.573,78
4802,59.55,218,28.21,11.68,1.05,0,0,0,8,2.13,24,178,326,56,7.09,0.089,0.089,35.5,0,0.09,0.292,5.85,0.645,0.54,7,0,7,7,55.9,2.33,6,2,2,0,0,0,0,0,0.1,0.1,4,1.6,4.535,5.269,0.696,80
4803,58.26,229,27.87,13.01,1.01,0,0,0,8,2.2,24,175,319,54,7.12,0.093,0.093,34.8,0,0.1,0.277,5.657,0.66,0.534,7,0,7,7,56.5,2.43,5,2,2,0,0,0,0,0,0.12,0.1,5,1.6,5.187,6.091,0.777,81
4804,61.49,202,28.72,9.68,1.11,0,0,0,8,2.02,25,183,335,59,7.05,0.083,0.083,36.5,0,0.08,0.315,6.14,0.63,0.549,7,0,7,7,55.2,2.18,7,2,2,0,0,0,0,0,0.0800000000000001,0.1,4,1.6,3.556,4.037,0.574,79
4805,69.5,164,21.17,8.82,0.95,0,0,0,6,1.75,21,151,272,66,6.26,0.088,0.088,23,0,0.058,0.299,5.439,0.61,0.438,3,0,3,2.99999999999999,46,2.38,7,2,2,0,0,0,0,0,0.14,0.1,4,1.5,3.233,3.943,0.442,64
4806,56.33,242,29.56,13.72,1.03,0,0,0,7,2.51,23,168,298,64,8.14,0.107,0.107,33.7,0,0.09,0.355,6.365,0.7,0.471,7,0,7,7,61.4,3.1,5,2,2,0,0,0,0,0,0.11,0.1,5,1.6,4.76,6.088,0.597,93
4807,58.01,223,30.64,11.16,1.09,0,0,0,7,2.36,24,176,312,62,8.49,0.107,0.107,35,0,0.08,0.35,6.63,0.68,0.524,7,0,7,7,61.3,2.72,8,2,2,0,0,0,0,0,0.0700000000000001,0.1,4,1.6,3.647,4.594,0.486,91
4808,52.29,282,27.68,19.01,1.3,0,0,0,7,5.21,25,188,284,71,7.17,0.211,0.21,35.7,0,0.125,0.853,5.198,1.36,0.458,7,0,7,7,78.9,7.92,7,2,2,0,0,0,0,0,0.0900000000000001,0.2,7,1.6,6.674,7.443,1.078,102
4809,65.6,206,18.74,14.53,0.94,0.190000000000001,0,0,5,3.6,20,148,253,67,4.95,0.181,0.18,23.7,0,0.11,0.588,4.251,1.185,0.402,3,0,3,2.99999999999999,58.7,5.55,8,2,2,0,0,0,0,0,0.14,0.2,6,1.5,5.618,6.082,0.766,69
4810,51.62,291,27.03,20.28,1.28,0,0,0,7,5.06,24,185,286,71,7.12,0.21,0.208,36,0,0.13,0.848,4.927,1.39,0.445,7,0,7,7,79.9,8.18,6,2,2,0,0,0,0,0,0.0900000000000001,0.2,8,1.6,7.035,7.979,1.128,105
4811,65.19,212,18.47,15.26,0.92,0.170000000000002,0,0,5,3.53,20,147,251,68,4.74,0.182,0.182,23.7,0,0.11,0.597,4.212,1.23,0.392,3,0,3,2.99999999999999,58,5.82,7,2,2,0,0,0,0,0,0.16,0.2,6,1.5,5.798,6.363,0.797,70
4812,53.31,268,28.65,17.1,1.33,0,0,0,8,5.46,26,197,284,70,7.38,0.217,0.217,36,0,0.12,0.86,5.605,1.33,0.479,7,0,7,7,77.8,7.53,9,3,3,0,0,0,0,0,0.0700000000000001,0.2,7,1.6,6.132,6.639,1.003,99
4813,66.22,198,19.14,13.44,0.97,0.23,0,0,6,3.8,21,153,260,65,5.36,0.175,0.175,24,0,0.11,0.575,4.31,1.14,0.417,3,0,3,2.99999999999999,59.5,5.16,9,3,3,0,0,0,0,0,0.12,0.2,6,1.5,5.349,5.659,0.718,69
4814,69.93,154,21.85,7.41,0.98,0,0,0,6,1.94,23,156,276,56,5.67,0.076,0.075,27.3,0,0.115,0.271,5.555,0.53,0.467,3.99999999999999,0,4,4,48.7,1.87,7,2,2,0,0,0,0,0,0.15,0.1,3,1.5,2.759,3.277,0.439,66
4815,60.09,215,27.39,11.75,1.06,0,0,0,8,2.65,25,174,282,60,6.97,0.087,0.087,33,0,0.08,0.335,5.545,0.59,0.514,7,0,7,7,57.7,2.37,5,0.999999999999986,1,0,0,0,0,0,0.12,0.1,4,1.6,4.645,5.433,0.554,80
4816,69.22,162,21.44,8.5,0.97,0,0,0,7,2.04,22,153,262,56,5.63,0.071,0.071,27.5,0,0.13,0.278,5.538,0.53,0.479,3,0,3,2.99999999999999,47.9,1.96,6,2,2,0,0,0,0,0,0.18,0.1,4,1.5,3.057,3.576,0.467,63
4817,62.15,191,29.18,8.31,1.15,0,0,0,6,2.34,26,181,318,59,7.05,0.096,0.096,39.5,0,0.08,0.305,6.18,0.6,0.623,7,0,7,7,56.3,2.25,7,2,2,0,0,0,0,0,0.0700000000000001,0.1,3,1.6,3.534,4.015,0.539,77
4818,71,142,22.46,5.78,1,0,0,0,5,1.8,23,160,297,55,5.72,0.084,0.082,27,0,0.1,0.26,5.58,0.53,0.449,3.99999999999999,0,4,4,49.4,1.75,8,2,2,0,0,0,0,0,0.1,0.1,3,1.5,2.313,2.83,0.396,70
4819,60.48,252,18.72,19.36,0.8,0.640000000000001,0,0,8,1.83,20,146,254,61,4.48,0.068,0.0399,20.2,0,0.089,0.249,4.388,0.5099,0.417,3,0,3,2.99999999999999,56.33,1.73,8,2,2,0,0,0,0,0,0.164,0.2,8,1.5,7.812,8.952,0.754,72
4820,63.52,221,19.71,15.73,0.84,0.199999999999999,0,0,9,1.86,20,138,264,59,4.75,0.068,0.0332,19.2,0,0.091,0.232,4.861,0.47975,0.475,3,0,3,2.99999999999999,55.89,1.78,9,3,3,0,0,0,0,0,0.189,0.1,5,1.5,5.92,6.752,0.622,67
4821,52.36,313,22.71,24.7,0.9,0,0,0,22,2.29,22,156,242,60,5.07,0.073,0.073,23.7,0,0.085,0.296,4.752,0.567,0.45,6,0,6,6,48.6,2,25,8,8,0,0,0,0,0,0.1,0.2,7,1.6,10.566,11.62,1.103,83
4822,53.01,304,23.19,23.47,0.98,0,0,0,22,2.29,21,155,246,59,5.03,0.069,0.0690000000000001,23.2,0,0.092,0.288,4.705,0.54,0.477,6,0,6,6,47.4,2.02,28,8,8,0,0,0,0,0,0.0700000000000001,0.2,6,1.6,10.723,11.609,1.105,80
4823,52.62,309,22.9,24.2,0.93,0,0,0,22,2.29,21,156,243,60,5.05,0.071,0.071,23.5,0,0.088,0.293,4.733,0.553,0.461,6,0,6,6,48,2.01,26,8,8,0,0,0,0,0,0.0900000000000001,0.2,7,1.6,10.629,11.616,1.104,82
4824,54.66,290,23.36,21.85,0.99,0,0,0,14,2.13,21,149,262,64,5.39,0.074,0.074,22.9,0,0.071,0.296,4.897,0.618,0.507,6,0,6,6,48.2,2.11,27,8,8,0,0,0,0,0,0.0700000000000001,0.16,6.1,1.6,9.562,10.284,1.003,79
4825,53.29,300,23.47,22.91,0.94,0,0,0,13,2.14,21,152,263,63,5.35,0.076,0.076,23.9,0,0.084,0.297,4.808,0.614,0.475,6,0,6,6,48.5,2.07,26,8,8,0,0,0,0,0,0.1,0.2,6,1.6,9.883,10.824,1.036,82
4826,60.8,255,18.13,20.31,0.85,0,0,0,10,1.74,18,128,233,56,4.12,0.064,0.0639999999999999,18.3,0,0.084,0.236,4.273,0.481,0.413,3,0,3,2.99999999999999,43.1,1.74,16,4.99999999999999,5,0,0,0,0,0,0.15,0.2,6,1.5,9.097,9.717,0.907,69
4827,60.35,260,17.92,20.96,0.84,0,0,0,10,1.73,18,131,231,57,4.04,0.064,0.0639999999999999,18.6,0,0.084,0.244,4.153,0.466,0.397,3,0,3,2.99999999999999,44.1,1.74,15,4.99999999999999,5,0,0,0,0,0,0.15,0.2,7,1.5,9.265,9.929,0.921,70
4828,61.47,248,18.44,19.34,0.88,0,0,0,11,1.76,18,124,237,55,4.24,0.063,0.0630000000000001,17.7,0,0.084,0.224,4.454,0.495,0.437,3,0,3,2.99999999999999,42.1,1.75,16,4.99999999999999,5,0,0,0,0,0,0.14,0.1,5,1.5,8.844,9.399,0.886,68
4829,53.5,303,22.92,23.52,0.88,0,0,0,12,2.33,21,149,247,54,5.84,0.076,0.076,27.4,0,0.07,0.294,4.666,0.529,0.439,6,0,6,6,48.9,2.13,25,7,7,0,0,0,0,0,0.11,0.2,7,1.6,10.307,11.247,1.059,81
4830,55.98,273,24.83,19.25,0.93,0,0,0,10,2.12,23,157,279,54,6.03,0.085,0.085,33.2,0,0.071,0.275,5.27,0.544,0.534,6,0,6,6,48.8,2.06,26,8,8,0,0,0,0,0,0.0800000000000001,0.1,6,1.6,8.749,9.426,0.981,79
4831,54.49,291,23.69,21.81,0.9,0,0,0,11,2.24,22,152,260,54,5.91,0.08,0.08,29.7,0,0.071,0.287,4.908,0.536,0.477,6,0,6,6,48.8,2.1,25,8,8,0,0,0,0,0,0.1,0.2,7,1.6,9.684,10.519,1.027,80
4832,53.79,292,24.3,21.66,0.93,0,0,0,11,1.95,21,155,286,52,6.09,0.079,0.079,30.1,0,0.08,0.265,5.023,0.58,0.47,6,0,6,6,48.6,2.13,26,8,8,0,0,0,0,0,0.1,0.2,7,1.6,9.419,10.277,1.101,81
4833,52.62,303,23.92,22.98,0.89,0,0,0,11,2,21,152,281,51,6.09,0.082,0.082,29.5,0,0.087,0.252,4.851,0.59,0.464,6,0,6,6,49,2.2,25,8,8,0,0,0,0,0,0.11,0.2,7,1.6,10.044,11.039,1.173,82
4834,55.56,277,24.85,19.68,0.98,0,0,0,11,1.87,22,160,295,54,6.09,0.075,0.075,31,0,0.072,0.285,5.281,0.57,0.48,6,0,6,6,48.2,2.01,26,8,8,0,0,0,0,0,0.0800000000000001,0.1,6,1.6,8.482,9.135,0.992,80
4835,61.77,244,18.85,18.73,0.89,0,0,0,8,1.74,19,132,236,50,4.78,0.067,0.0670000000000001,23.3,0,0.097,0.239,4.681,0.477,0.398,3,0,3,2.99999999999999,42.1,1.7,15,4.99999999999999,5,0,0,0,0,0,0.14,0.1,6,1.5,8.251,8.83,0.889,70
4836,60.9,253,18.39,19.95,0.87,0,0,0,8,1.81,19,128,224,50,4.71,0.063,0.0630000000000001,23.3,0,0.107,0.244,4.629,0.474,0.404,3,0,3,2.99999999999999,41.1,1.75,15,4.99999999999999,5,0,0,0,0,0,0.17,0.2,6,1.5,8.741,9.322,0.932,68
4837,67.25,187,20.38,11.71,0.92,0,0,0,6,1.71,20,145,262,64,5.99,0.085,0.085,22.2,0,0.055,0.289,5.241,0.594,0.421,3,0,3,2.99999999999999,44.4,2.31,13,4.00000000000001,4,0,0,0,0,0,0.15,0.1,4,1.5,4.626,5.431,0.548,65
4838,68.31,174,20.87,10.11,0.94,0,0,0,6,1.73,21,149,283,65,6.2,0.081,0.081,21.4,0,0.058,0.31,5.49,0.567,0.42,3,0,3,2.99999999999999,43,2.08,14,4.00000000000001,4,0,0,0,0,0,0.11,0.1,3,1.5,4.014,4.561,0.475,65
4839,51.41,292,27.06,20.47,1.28,0,0,0,8,5.09,24,185,280,70,7.01,0.206,0.205,34.8,0,0.122,0.831,5.096,1.33,0.45,7,0,7,7,77,7.72,27,8,8,0,0,0,0,0,0.0900000000000001,0.2,6,1.6,7.405,8.235,1.128,102
4840,52.3,281,27.95,18.75,1.31,0,0,0,8,5.33,26,193,280,69,7.2,0.212,0.212,35.1,0,0.117,0.837,5.485,1.3,0.47,7,0,7,7,76,7.34,28,8,8,0,0,0,0,0,0.0800000000000001,0.1,5,1.6,6.911,7.49,1.057,98
4841,63.17,232,17.98,17.59,0.91,0.350000000000001,0,0,6,3.42,19,142,242,65,4.72,0.17,0.17,22.6,0,0.104,0.556,4.092,1.127,0.385,3,0,3,2.99999999999999,56,5.25,15,4.00000000000001,4,0,0,0,0,0,0.15,0.1,5,1.5,7.138,7.73,0.869,71
4842,62.64,238,17.69,18.44,0.88,0.350000000000001,0,0,6,3.35,19,140,240,65,4.51,0.171,0.171,22.6,0,0.103,0.562,4.043,1.163,0.374,3,0,3,2.99999999999999,55.1,5.48,15,4.00000000000001,4,0,0,0,0,0,0.17,0.1,6,1.5,7.426,8.126,0.907,71
4843,55.59,271,24.85,19.02,0.99,0,0,0,12,2.4,23,163,279,58,6.34,0.085,0.0468999999999999,31.8,0,0.074,0.301,5.149,0.61145,0.5,6,0,6,6,64.76,2.2,25,7,7,0,0,0,0,0,0.1235,0.1,6,1.6,8.443,9.171,0.896,78
4844,54.37,285,23.89,21.1,0.95,0,0,0,12,2.49,23,159,264,58,6.23,0.081,0.0488499999999999,29.2,0,0.073,0.306,4.863,0.573,0.458,6,0,6,6,64.38,2.22,24,7,7,0,0,0,0,0,0.1185,0.2,6,1.6,9.244,10.087,0.949,80
4845,63.02,228,19.26,16.71,0.88,0.120000000000001,0,0,8,1.81,20,137,246,52,4.96,0.07,0.0372,24.2,0,0.099,0.244,4.782,0.51805,0.407,3,0,3,2.99999999999999,57.19,1.73,15,4.00000000000001,4,0,0,0,0,0,0.175,0.1,5,1.5,7.363,7.88,0.794,68
4846,61.82,241,18.69,18.43,0.87,0.199999999999999,0,0,8,1.86,19,133,231,51,4.86,0.065,0.04355,24,0,0.109,0.248,4.704,0.53165,0.411,3,0,3,2.99999999999999,56.265,1.78,15,4.00000000000001,4,0,0,0,0,0,0.1525,0.1,6,1.5,8.074,8.611,0.861,66
4847,64.83,208,20.12,14.14,0.91,0,0,0,7,1.72,21,144,268,52,5.13,0.078,0.0361,24.4,0,0.088,0.239,4.896,0.5547,0.399,3,0,3,2.99999999999999,59.14,1.66,15,4.99999999999999,5,0,0,0,0,0,0.1745,0.1,5,1.5,6.29,6.773,0.691,61
4848,46.49,360,24.23,29.21,0.62,0,0,0,23,2.4,22,163,255,63,5.3,0.075,0.0491,24.6,0,0.093,0.309,5.006,0.4914,0.487,6,0,6,6,63.72,2.12,30,9,9,0,0,0,0,0,0.149,0.2,8,1.6,12.99,14.191,1.203,87
4849,45.56,372,23.34,30.95,0.59,0,0,0,23,2.34,22,160,248,61,5.19,0.075,0.0424,24.3,0,0.087,0.304,4.884,0.52565,0.462,6,0,6,6,66.67,2.06,29,9,9,0,0,0,0,0,0.182,0.2,8,1.6,13.77,15.072,1.263,88
4850,53.91,324,16.15,28.42,0.73,0.780000000000001,0,0,10,1.63,17,120,218,53,3.85,0.06,0.0415,17.1,0,0.075,0.21,3.807,0.5234,0.368,3,0,3,2.99999999999999,57.53,1.55,19,6,6,0,0,0,0,0,0.2015,0.2,9,1.5,12.643,13.811,1.171,75
4851,52.74,336,15.75,29.89,0.72,0.899999999999999,0,0,9,1.61,17,122,214,53,3.76,0.059,0.0415,17.3,0,0.074,0.214,3.649,0.5234,0.349,3,0,3,2.99999999999999,57.53,1.53,18,6,6,0,0,0,0,0,0.2015,0.235,8.25,1.5,13.296,14.553,1.219,76
4852,55.67,305,16.75,26.23,0.75,0.600000000000001,0,0,10,1.66,17,117,224,52,4,0.06,0.04435,16.7,0,0.076,0.203,4.046,0.495,0.397,3,0,3,2.99999999999999,56.52,1.59,19,6,6,0,0,0,0,0,0.175,0.2,7,1.5,11.663,12.698,1.1,73
4853,63.64,173,28.97,6.37,1.11,0,0,0,5,2.77,27,245,379,57,7.11,0.101,0.0272,35,0,0.067,0.193,5.851,0.67265,0.581,7,0,7,7,85.04,3.36,4,0.999999999999986,1,0,0,0,0,0,0.1365,0.1,4,1.6,1.994,2.693,0.235,88
4854,72.28,132,23.03,4.4,1.04,0,0,0,5,2.23,25,222,395,65,5.19,0.097,0.01375,28.4,0,0.064,0.183,5.867,0.66125,0.659,3.99999999999999,0,4,4,74.495,3.24,6,2,2,0,0,0,0,0,0.2015,0.1,3,1.5,1.392,1.917,0.143,68
4855,61.65,189,28.19,7.96,1.14,1.07,0,0,17,2.04,25,233,374,62,5.65,0.095,0.01335,34.8,0,0.067,0.129,7.423,0.5331,0.524,7,0,7,7,95.055,2.79,4,0.999999999999986,1,0,0,0,0,0,0.2985,0.1,4,1.6,2.905,3.763,0.292,83
4856,64.07,170,28.36,6.14,1.21,0.219999999999999,0,0,21,1.82,26,240,389,63,5.41,0.08,0.00780000000000003,36.3,0,0.081,0.15,8.287,0.50295,0.627,7,0,7,7,94.08,2.65,7,2,2,0,0,0,0,0,0.334,0.1,3,1.6,2.275,2.864,0.231,85
4857,72.93,134,21.38,5.36,0.98,0,0,0,5,2,25,220,375,55,5.3,0.079,0.0132500000000001,27.9,0,0.075,0.182,5.048,0.64765,0.543,3,0,3,2.99999999999999,71.025,2.69,6,2,2,0,0,0,0,0,0.192,0.1,3,1.5,1.875,2.354,0.189,67
4858,72.52,138,21.34,5.82,0.99,0,0,0,5,2.08,24,206,367,60,4.82,0.09,0.01125,27.4,0,0.059,0.169,5.438,0.6,0.61,3,0,3,2.99999999999999,69.55,2.73,6,2,2,0,0,0,0,0,0.199,0.1,3,1.5,2.08,2.536,0.195,67
4859,60.67,195,29.33,8.54,1.16,0.300000000000001,0,0,17,2.06,26,235,377,63,5.69,0.096,0.0126000000000001,33.9,0,0.078,0.15,8.654,0.5547,0.61,7,0,7,7,96.075,3.92,6,2,2,0,0,0,0,0,0.2915,0.1,4,1.6,2.987,3.628,0.293,86
4860,60,203,28.99,9.48,1.17,0.359999999999999,0,0,17,2.04,25,233,374,62,5.64,0.095,0.0161,34.3,0,0.077,0.148,8.553,0.54585,0.603,7,0,7,7,94.095,3.57,5,0.999999999999986,1,0,0,0,0,0,0.2895,0.1,5,1.6,3.361,4.011,0.317,85
4861,70.59,143,22.61,5.84,1,0,0,0,5,2.17,27,239,407,60,5.76,0.086,0.0113,25.5,0,0.08,0.192,5.337,0.67915,0.574,3.99999999999999,0,4,4,70.53,2.87,7,2,2,0,0,0,0,0,0.1805,0.1,3,1.5,2.1,2.545,0.208,69
4862,71.8,135,22.77,4.88,1.01,0,0,0,5,2.39,25,220,387,57,5.76,0.098,0.0137,23.6,0,0.083,0.211,5.973,0.66995,0.645,3.99999999999999,0,4,4,71.855,2.82,8,2,2,0,0,0,0,0,0.1915,0.1,3,1.5,1.621,2.062,0.134,76
4863,62.92,171,30.58,5.37,1.31,0,0,0,6,2.9,28,256,397,59,7.44,0.106,0.0256000000000001,33.2,0,0.071,0.204,6.176,0.70245,0.613,7,0,7,7,87.055,3.65,5,2,2,0,0,0,0,0,0.1175,0.1,4,1.6,1.803,2.498,0.166,79
4864,62.57,174,30.45,5.83,1.32,0,0,0,6,2.89,28,255,395,59,7.41,0.106,0.0256500000000001,34.5,0,0.071,0.203,6.149,0.70295,0.61,7,0,7,7,87.025,3.8,5,0.999999999999986,1,0,0,0,0,0,0.119,0.1,4,1.6,1.978,2.718,0.17,81
4865,63.93,170,29.12,5.92,1.12,0,0,0,5,2.75,27,243,377,57,7.07,0.101,0.02625,34.8,0,0.068,0.194,5.882,0.6787,0.584,7,0,7,7,84.8,3.78,5,2,2,0,0,0,0,0,0.1295,0.1,4,1.6,1.742,2.323,0.2,86
4866,64.36,165,29.35,5.25,1.12,0,0,0,6,2.75,29,268,426,58,8.17,0.097,0.0145500000000001,34.5,0,0.071,0.24,4.969,0.77105,0.487,7,0,7,7,94.205,4.4,7,2,2,0,0,0,0,0,0.113,0.1,3,1.6,1.364,1.767,0.149,84
4867,73.27,122,23.05,3.35,1.07,0,0,0,5,2.39,25,220,388,58,5.78,0.099,0.01335,23,0,0.084,0.214,6.046,0.6863,0.653,3.99999999999999,0,4,4,74.6,2.38,7,2,2,0,0,0,0,0,0.199,0.1,3,1.5,1.125,1.384,0.0960000000000001,69
4868,71.57,133,22.66,4.66,1.06,0.0399999999999991,0,0,5,2.28,26,226,402,66,5.29,0.099,0.01375,23.9,0,0.063,0.18,5.774,0.65825,0.648,3.99999999999999,0,4,4,74.03,2.98,6,2,2,0,0,0,0,0,0.203,0.1,3,1.5,1.683,2.164,0.191,65
4869,70.99,138,22.52,5.29,1.03,0.18,0,0,5,2.27,26,226,401,66,5.28,0.099,0.01375,24.1,0,0.063,0.179,5.736,0.6627,0.644,3.99999999999999,0,4,4,72.715,3.17,6,2,2,0,0,0,0,0,0.1985,0.1,3,1.5,1.962,2.436,0.216,65
4870,72.46,125,22.89,3.72,1.11,0,0,0,5,2.17,26,233,389,57,6.1,0.073,0.01195,23.5,0,0.073,0.219,5.717,0.68295,0.575,3.99999999999999,0,4,4,72.305,2.69,7,2,2,0,0,0,0,0,0.181,0.1,3,1.5,1.265,1.757,0.152,65
4871,57.18,246,24.66,15.7,0.94,1.53,0,0,7,3.07,25,220,351,86,9.71,0.154,0.0143000000000001,32,0,0.07,0.246,3.714,0.7862,0.375,6,0,6,6,88.49,3.15,6,2,2,0,0,0,0,0,0.0970000000000002,0.1,4,1.6,5.566,6.828,0.586,76
4872,59.26,226,25.28,13.43,0.93,1.1,0,0,6,3.22,24,219,346,79,9.99,0.127,0.0152,32.2,0,0.079,0.382,4.057,0.86065,0.41,6,0,6,6,92.67,3.36,8,2,2,0,0,0,0,0,0.1075,0.1,4,1.6,4.974,6.05,0.513,73
4873,66.5,187,19.46,11.4,0.89,1.75,0,0,6,2.64,24,210,357,88,7.8,0.143,0.012,25.5,0,0.082,0.219,3.509,0.7389,0.39,3,0,3,2.99999999999999,69.445,3.21,7,2,2,0,0,0,0,0,0.161,0.1,4,1.5,4.359,5.171,0.453,64
4874,68.53,169,20.05,9.39,0.88,1.15,0,0,7,2.95,25,223,365,84,8.42,0.131,0.0123000000000001,25.2,0,0.145,0.267,3.62,0.7542,0.37,3,0,3,2.99999999999999,72.315,2.57,8,2,2,0,0,0,0,0,0.168,0.1,3,1.5,3.626,4.082,0.344,63
4875,60.74,199,28.77,9.2,1.12,0.170000000000002,0,0,6,2.77,28,262,410,56,7.21,0.099,0.0372,34.5,0,0.058,0.228,5.816,0.6564,0.551,7,0,7,7,77.985,3.25,6,2,2,0,0,0,0,0,0.132,0.1,4,1.6,3.205,3.962,0.347,82
4876,62.22,186,29.39,7.61,1.12,0,0,0,6,3.56,27,242,383,87,11.04,0.14,0.0194500000000001,36.2,0,0.092,0.444,4.718,0.87955,0.476,7,0,7,7,105.61,3.41,7,2,2,0,0,0,0,0,0.105,0.1,3,1.6,2.588,3.209,0.255,82
4877,63.52,178,28.15,7.31,1.09,0,0,0,6,2.68,28,254,398,55,7,0.096,0.0267500000000001,35.6,0,0.057,0.224,5.691,0.66655,0.539,7,0,7,7,82.97,4.01,5,2,2,0,0,0,0,0,0.1405,0.1,4,1.6,2.587,3.133,0.255,85
4878,65.02,164,28.37,5.65,1.12,0,0,0,6,3.46,26,236,372,84,10.73,0.136,0.0193,38.5,0,0.089,0.428,4.554,0.88265,0.46,7,0,7,7,103.71,4.43,7,2,2,0,0,0,0,0,0.109,0.1,3,1.6,1.887,2.461,0.192,89
4879,57.1,242,26,15,1.1,0.800000000000001,0,0,7,3.16,26,226,361,89,9.99,0.159,0.0151,35.6,0,0.074,0.26,3.916,0.7926,0.396,6,0,6,6,91.53,2.77,24,7,7,0,0,0,0,0,0.0985,0.2,6,1.6,5.35,7.497,0.553,84
4880,57.2,238,26.3,14.3,1.1,1.1,0,0,7,3.23,26,231,368,91,10.21,0.162,0.01555,35,0,0.074,0.263,3.961,0.8034,0.4,6,0,6,6,94.44,2.81,23,7,7,0,0,0,0,0,0.101,0.2,7,1.6,5.092,7.085,0.523,83
4881,56.9,249,25.5,16.1,1.1,0.399999999999999,0,0,6,3.19,24,217,342,78,9.88,0.125,0.0142,36.5,0,0.08,0.385,4.093,0.80295,0.413,6,0,6,6,87.54,2.71,26,8,8,0,0,0,0,0,0.093,0.1,6,1.6,5.737,8.115,0.598,85
4882,56.8,239,27.4,14.1,1.1,0.600000000000001,0,0,7,3.3,27,236,376,93,10.42,0.166,0.0159500000000001,33.9,0,0.078,0.273,4.127,0.8791,0.417,7,0,7,7,97.955,3.96,24,7,7,0,0,0,0,0,0.104,0.2,6,1.6,4.817,6.354,0.476,86
4883,58,228,27,12.9,1.1,1,0,0,7,3.3,27,236,376,93,10.42,0.166,0.0159,34.3,0,0.076,0.269,4.067,0.8854,0.411,6,0,6,6,96.525,4.11,23,7,7,0,0,0,0,0,0.107,0.2,6,1.6,4.361,5.848,0.486,82
4884,59.7,213,27.1,11.2,1.1,0.899999999999999,0,0,6,3.43,26,234,369,84,10.65,0.135,0.0176500000000001,33.8,0,0.085,0.409,4.35,0.9059,0.439,6,0,6,6,99.565,4.62,24,7,7,0,0,0,0,0,0.1075,0.1,5,1.6,3.666,5.038,0.457,85
4885,65.1,199,20.8,12.6,0.9,0.600000000000001,0,0,6,2.66,24,212,360,89,7.87,0.144,0.01215,26.4,0,0.088,0.234,3.75,0.7266,0.417,3,0,3,2.99999999999999,69.365,2.85,14,4.00000000000001,4,0,0,0,0,0,0.161,0.1,5,1.5,4.043,5.414,0.425,65
